Date,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk
04/25/2019 03:00:00 PM,71,125
04/25/2019 04:00:00 PM,93,232
04/25/2019 05:00:00 PM,148,485
04/25/2019 06:00:00 PM,105,276
04/25/2019 07:00:00 PM,53,110
04/25/2019 08:00:00 PM,27,72
04/25/2019 09:00:00 PM,26,37
05/21/2015 03:00:00 AM,2,2
04/25/2019 10:00:00 PM,15,23
04/25/2019 11:00:00 PM,7,17
04/26/2019 12:00:00 AM,2,7
04/26/2019 01:00:00 AM,0,7
07/03/2015 03:00:00 AM,3,3
04/26/2019 02:00:00 AM,0,1
04/26/2019 03:00:00 AM,1,4
04/26/2019 04:00:00 AM,8,4
04/26/2019 05:00:00 AM,22,12
04/26/2019 06:00:00 AM,63,68
04/26/2019 07:00:00 AM,182,174
04/26/2019 08:00:00 AM,225,280
04/26/2019 09:00:00 AM,131,160
04/26/2019 10:00:00 AM,52,64
04/26/2019 11:00:00 AM,52,53
04/26/2019 12:00:00 PM,41,76
04/26/2019 01:00:00 PM,52,60
04/26/2019 02:00:00 PM,49,76
04/26/2019 03:00:00 PM,88,126
04/26/2019 04:00:00 PM,128,299
03/29/2013 03:00:00 AM,0,0
04/26/2019 05:00:00 PM,151,443
04/26/2019 06:00:00 PM,94,234
03/21/2017 12:00:00 AM,3,3
04/26/2019 07:00:00 PM,56,93
08/04/2015 12:00:00 AM,7,7
04/26/2019 08:00:00 PM,22,53
04/26/2019 09:00:00 PM,14,32
04/26/2019 10:00:00 PM,20,31
04/26/2019 11:00:00 PM,12,17
04/27/2019 12:00:00 AM,6,20
04/19/2017 11:00:00 PM,4,4
04/27/2019 01:00:00 AM,4,2
04/27/2019 02:00:00 AM,1,2
04/27/2019 03:00:00 AM,4,0
04/27/2019 04:00:00 AM,0,1
04/27/2019 05:00:00 AM,8,4
04/27/2019 06:00:00 AM,9,9
04/27/2019 07:00:00 AM,23,20
04/27/2019 08:00:00 AM,36,55
04/27/2019 09:00:00 AM,45,48
04/27/2019 10:00:00 AM,58,55
04/27/2019 11:00:00 AM,62,82
04/27/2019 12:00:00 PM,45,95
04/27/2019 01:00:00 PM,56,56
04/27/2019 02:00:00 PM,69,61
04/27/2019 03:00:00 PM,56,56
04/27/2019 04:00:00 PM,42,53
01/10/2013 11:00:00 AM,23,23
04/27/2019 05:00:00 PM,34,42
04/27/2019 06:00:00 PM,39,49
04/27/2019 07:00:00 PM,36,50
04/27/2019 08:00:00 PM,19,27
04/27/2019 09:00:00 PM,13,12
04/27/2019 10:00:00 PM,11,20
04/27/2019 11:00:00 PM,10,14
04/28/2019 12:00:00 AM,2,5
02/06/2016 04:00:00 AM,1,1
04/28/2019 01:00:00 AM,0,4
04/28/2019 02:00:00 AM,2,1
04/28/2019 03:00:00 AM,0,1
04/28/2019 04:00:00 AM,0,7
04/28/2019 05:00:00 AM,5,4
04/28/2019 06:00:00 AM,10,7
04/28/2019 07:00:00 AM,17,20
04/28/2019 08:00:00 AM,33,33
04/28/2019 09:00:00 AM,43,50
04/28/2019 10:00:00 AM,71,62
11/28/2014 05:00:00 PM,10,10
04/28/2019 11:00:00 AM,103,89
04/28/2019 12:00:00 PM,100,130
04/28/2019 01:00:00 PM,91,139
04/28/2019 02:00:00 PM,128,122
04/28/2019 03:00:00 PM,138,120
04/28/2019 04:00:00 PM,107,103
04/28/2019 05:00:00 PM,85,106
04/28/2019 06:00:00 PM,75,67
04/28/2019 07:00:00 PM,25,40
04/28/2019 08:00:00 PM,16,27
04/28/2019 09:00:00 PM,20,15
04/28/2019 10:00:00 PM,7,9
04/28/2019 11:00:00 PM,3,7
04/29/2019 12:00:00 AM,1,2
04/29/2019 01:00:00 AM,0,1
04/29/2019 02:00:00 AM,2,0
04/29/2019 03:00:00 AM,1,3
04/29/2019 04:00:00 AM,7,3
04/29/2019 05:00:00 AM,27,20
04/29/2019 06:00:00 AM,80,79
04/29/2019 07:00:00 AM,219,222
04/29/2019 08:00:00 AM,325,384
04/29/2019 09:00:00 AM,145,182
04/29/2019 10:00:00 AM,60,71
04/29/2019 11:00:00 AM,37,57
04/29/2019 12:00:00 PM,27,55
04/29/2019 01:00:00 PM,49,46
04/29/2019 02:00:00 PM,58,83
04/29/2019 03:00:00 PM,63,126
04/29/2019 04:00:00 PM,99,293
04/29/2019 05:00:00 PM,179,622
04/29/2019 06:00:00 PM,133,349
04/29/2019 07:00:00 PM,71,158
04/29/2019 08:00:00 PM,32,54
04/29/2019 09:00:00 PM,22,26
04/29/2019 10:00:00 PM,12,10
04/29/2019 11:00:00 PM,9,12
04/30/2019 12:00:00 AM,2,4
04/30/2019 01:00:00 AM,2,2
04/30/2019 02:00:00 AM,1,0
04/30/2019 03:00:00 AM,1,2
04/30/2019 04:00:00 AM,7,3
04/30/2019 05:00:00 AM,31,21
04/30/2019 06:00:00 AM,96,82
04/30/2019 07:00:00 AM,234,254
04/30/2019 08:00:00 AM,318,399
04/30/2019 09:00:00 AM,148,195
04/30/2019 10:00:00 AM,64,74
04/30/2019 11:00:00 AM,49,53
04/30/2019 12:00:00 PM,52,47
04/30/2019 01:00:00 PM,39,78
04/30/2019 02:00:00 PM,59,88
04/30/2019 03:00:00 PM,68,113
04/30/2019 04:00:00 PM,113,346
04/30/2019 05:00:00 PM,214,587
04/30/2019 06:00:00 PM,142,371
04/30/2019 07:00:00 PM,106,175
04/30/2019 08:00:00 PM,58,91
04/30/2019 09:00:00 PM,17,54
04/30/2019 10:00:00 PM,15,29
04/30/2019 11:00:00 PM,8,16
03/12/2016 12:00:00 AM,3,3
11/12/2015 02:00:00 PM,27,27
02/07/2016 12:00:00 PM,64,64
12/22/2013 10:00:00 PM,4,4
04/01/2014 04:00:00 AM,1,1
04/05/2013 03:00:00 AM,0,0
05/01/2019 12:00:00 AM,2,2
08/25/2013 02:00:00 AM,4,4
05/01/2019 01:00:00 AM,2,0
05/01/2019 02:00:00 AM,0,4
05/01/2019 03:00:00 AM,0,2
05/01/2019 04:00:00 AM,9,5
05/01/2019 05:00:00 AM,25,25
05/01/2019 06:00:00 AM,95,97
05/01/2019 07:00:00 AM,277,263
05/01/2019 08:00:00 AM,329,390
05/01/2019 09:00:00 AM,165,194
05/01/2019 10:00:00 AM,75,74
05/01/2019 11:00:00 AM,46,56
05/01/2019 12:00:00 PM,47,74
05/01/2019 01:00:00 PM,56,66
05/01/2019 02:00:00 PM,50,104
05/01/2019 03:00:00 PM,97,128
05/01/2019 04:00:00 PM,134,362
05/01/2019 05:00:00 PM,199,613
05/01/2019 06:00:00 PM,119,335
05/01/2019 07:00:00 PM,90,169
05/01/2019 08:00:00 PM,49,73
05/01/2019 09:00:00 PM,42,43
05/01/2019 10:00:00 PM,15,37
04/04/2014 02:00:00 PM,54,54
05/01/2019 11:00:00 PM,5,17
05/02/2019 12:00:00 AM,2,5
05/02/2019 01:00:00 AM,0,1
05/02/2019 02:00:00 AM,1,2
05/02/2019 03:00:00 AM,4,2
05/02/2019 04:00:00 AM,5,2
05/02/2019 05:00:00 AM,34,20
05/02/2019 06:00:00 AM,82,82
05/02/2019 07:00:00 AM,222,234
05/02/2019 08:00:00 AM,303,332
05/02/2019 09:00:00 AM,124,182
05/02/2019 10:00:00 AM,45,74
05/02/2019 11:00:00 AM,53,61
05/02/2019 12:00:00 PM,42,46
05/02/2019 01:00:00 PM,51,62
05/02/2019 02:00:00 PM,47,59
05/02/2019 03:00:00 PM,83,122
05/02/2019 04:00:00 PM,114,260
05/02/2019 05:00:00 PM,169,572
05/02/2019 06:00:00 PM,104,319
05/02/2019 07:00:00 PM,82,129
05/02/2019 08:00:00 PM,40,77
05/02/2019 09:00:00 PM,24,38
05/02/2019 10:00:00 PM,14,16
05/02/2019 11:00:00 PM,8,12
05/03/2019 12:00:00 AM,3,14
05/03/2019 01:00:00 AM,4,4
05/03/2019 02:00:00 AM,1,3
05/03/2019 03:00:00 AM,1,1
05/03/2019 04:00:00 AM,5,2
05/03/2019 05:00:00 AM,17,20
05/03/2019 06:00:00 AM,78,77
05/03/2019 07:00:00 AM,183,200
05/03/2019 08:00:00 AM,263,273
05/03/2019 09:00:00 AM,136,143
05/03/2019 10:00:00 AM,43,63
05/03/2019 11:00:00 AM,71,45
11/01/2014 04:00:00 AM,2,2
05/03/2019 12:00:00 PM,43,65
05/03/2019 01:00:00 PM,58,57
05/03/2019 02:00:00 PM,39,90
05/03/2019 03:00:00 PM,74,151
05/03/2019 04:00:00 PM,125,345
05/03/2019 05:00:00 PM,173,428
04/08/2013 03:00:00 AM,0,0
05/03/2019 06:00:00 PM,113,254
05/03/2019 07:00:00 PM,84,117
05/03/2019 08:00:00 PM,45,59
05/03/2019 09:00:00 PM,29,27
05/03/2019 10:00:00 PM,23,23
05/03/2019 11:00:00 PM,15,23
05/04/2019 12:00:00 AM,5,14
05/04/2019 01:00:00 AM,10,3
05/04/2019 02:00:00 AM,3,2
05/04/2019 03:00:00 AM,2,2
05/04/2019 04:00:00 AM,1,4
05/04/2019 05:00:00 AM,5,2
05/04/2019 06:00:00 AM,9,17
05/04/2019 07:00:00 AM,29,32
05/04/2019 08:00:00 AM,41,66
05/04/2019 09:00:00 AM,66,76
05/04/2019 10:00:00 AM,94,97
05/04/2019 11:00:00 AM,82,102
05/04/2019 12:00:00 PM,128,163
05/04/2019 01:00:00 PM,134,135
07/30/2015 01:00:00 AM,5,5
05/04/2019 02:00:00 PM,109,120
05/04/2019 03:00:00 PM,122,121
05/04/2019 04:00:00 PM,112,109
11/24/2016 09:00:00 PM,2,2
11/02/2015 04:00:00 AM,2,2
05/04/2019 05:00:00 PM,100,101
05/04/2019 06:00:00 PM,68,86
05/04/2019 07:00:00 PM,53,62
05/04/2019 08:00:00 PM,45,38
05/04/2019 09:00:00 PM,25,22
05/04/2019 10:00:00 PM,8,20
05/04/2019 11:00:00 PM,13,14
05/05/2019 12:00:00 AM,6,16
05/05/2019 01:00:00 AM,4,5
05/05/2019 02:00:00 AM,1,7
05/05/2019 03:00:00 AM,1,6
05/05/2019 04:00:00 AM,0,4
05/05/2019 05:00:00 AM,3,4
05/05/2019 06:00:00 AM,7,11
05/05/2019 07:00:00 AM,19,28
05/05/2019 08:00:00 AM,50,46
05/05/2019 09:00:00 AM,61,54
05/05/2019 10:00:00 AM,80,72
05/05/2019 11:00:00 AM,94,111
05/05/2019 12:00:00 PM,118,135
05/05/2019 01:00:00 PM,118,151
05/23/2014 11:00:00 AM,23,23
05/05/2019 02:00:00 PM,144,169
05/05/2019 03:00:00 PM,125,161
05/05/2019 04:00:00 PM,126,134
05/05/2019 05:00:00 PM,77,71
05/05/2019 06:00:00 PM,69,76
05/05/2019 07:00:00 PM,48,35
05/05/2019 08:00:00 PM,36,24
05/05/2019 09:00:00 PM,13,15
05/05/2019 10:00:00 PM,7,5
05/05/2019 11:00:00 PM,5,13
05/06/2019 12:00:00 AM,1,9
05/06/2019 01:00:00 AM,0,2
05/06/2019 02:00:00 AM,0,0
05/06/2019 03:00:00 AM,0,1
05/06/2019 04:00:00 AM,5,5
05/06/2019 05:00:00 AM,30,26
05/06/2019 06:00:00 AM,102,104
05/06/2019 07:00:00 AM,260,259
05/06/2019 08:00:00 AM,347,422
05/06/2019 09:00:00 AM,158,193
05/06/2019 10:00:00 AM,64,87
05/06/2019 11:00:00 AM,33,48
05/06/2019 12:00:00 PM,39,75
05/06/2019 01:00:00 PM,60,71
05/06/2019 02:00:00 PM,70,75
05/06/2019 03:00:00 PM,84,127
05/06/2019 04:00:00 PM,112,366
05/06/2019 05:00:00 PM,214,660
05/06/2019 06:00:00 PM,142,412
05/06/2019 07:00:00 PM,90,205
05/06/2019 08:00:00 PM,51,87
05/06/2019 09:00:00 PM,31,41
05/06/2019 10:00:00 PM,26,24
05/06/2019 11:00:00 PM,12,16
05/07/2019 12:00:00 AM,1,2
05/07/2019 01:00:00 AM,1,2
05/07/2019 02:00:00 AM,2,1
05/07/2019 03:00:00 AM,1,0
05/07/2019 04:00:00 AM,7,4
05/07/2019 05:00:00 AM,33,24
05/07/2019 06:00:00 AM,168,102
05/07/2019 07:00:00 AM,310,309
05/07/2019 08:00:00 AM,357,400
05/07/2019 09:00:00 AM,159,232
05/07/2019 10:00:00 AM,79,80
11/29/2013 08:00:00 PM,10,10
04/12/2013 03:00:00 AM,0,0
05/07/2019 11:00:00 AM,41,67
05/07/2019 12:00:00 PM,55,81
05/07/2019 01:00:00 PM,47,85
05/07/2019 02:00:00 PM,57,77
10/25/2014 02:00:00 AM,7,7
05/07/2019 03:00:00 PM,93,104
05/07/2019 04:00:00 PM,133,375
05/07/2019 05:00:00 PM,211,705
05/07/2019 06:00:00 PM,176,425
05/07/2019 07:00:00 PM,105,188
05/07/2019 08:00:00 PM,71,107
05/07/2019 09:00:00 PM,40,54
05/07/2019 10:00:00 PM,16,27
05/07/2019 11:00:00 PM,7,23
05/08/2019 12:00:00 AM,2,3
05/08/2019 01:00:00 AM,1,1
05/08/2019 02:00:00 AM,2,2
05/08/2019 03:00:00 AM,2,2
05/08/2019 04:00:00 AM,7,9
05/08/2019 05:00:00 AM,30,27
05/08/2019 06:00:00 AM,112,105
05/08/2019 07:00:00 AM,290,318
05/08/2019 08:00:00 AM,370,390
05/08/2019 09:00:00 AM,142,199
05/08/2019 10:00:00 AM,74,74
05/08/2019 11:00:00 AM,48,56
05/08/2019 12:00:00 PM,66,80
05/08/2019 01:00:00 PM,55,72
05/08/2019 02:00:00 PM,49,90
05/08/2019 03:00:00 PM,81,108
05/08/2019 04:00:00 PM,144,377
05/08/2019 05:00:00 PM,231,635
05/08/2019 06:00:00 PM,171,414
05/08/2019 07:00:00 PM,116,183
05/08/2019 08:00:00 PM,63,83
05/08/2019 09:00:00 PM,41,52
05/08/2019 10:00:00 PM,14,43
05/08/2019 11:00:00 PM,11,24
05/09/2019 12:00:00 AM,4,10
05/09/2019 01:00:00 AM,0,4
05/09/2019 02:00:00 AM,1,2
05/09/2019 03:00:00 AM,2,0
05/09/2019 04:00:00 AM,5,2
05/09/2019 05:00:00 AM,32,20
05/09/2019 06:00:00 AM,112,100
05/09/2019 07:00:00 AM,304,302
05/09/2019 08:00:00 AM,332,365
05/09/2019 09:00:00 AM,169,212
05/09/2019 10:00:00 AM,62,79
05/09/2019 11:00:00 AM,69,79
05/09/2019 12:00:00 PM,76,85
05/09/2019 01:00:00 PM,82,78
05/09/2019 02:00:00 PM,54,106
05/09/2019 03:00:00 PM,75,141
05/09/2019 04:00:00 PM,137,373
05/09/2019 05:00:00 PM,217,632
05/09/2019 06:00:00 PM,158,358
05/09/2019 07:00:00 PM,85,160
05/09/2019 08:00:00 PM,79,108
05/09/2019 09:00:00 PM,44,58
05/09/2019 10:00:00 PM,19,26
05/09/2019 11:00:00 PM,17,16
05/10/2019 12:00:00 AM,7,12
05/10/2019 01:00:00 AM,6,9
05/10/2019 02:00:00 AM,2,2
05/10/2019 03:00:00 AM,0,3
05/10/2019 04:00:00 AM,7,6
05/10/2019 05:00:00 AM,26,15
05/10/2019 06:00:00 AM,97,94
05/10/2019 07:00:00 AM,221,247
05/10/2019 08:00:00 AM,315,384
05/10/2019 09:00:00 AM,159,186
05/10/2019 10:00:00 AM,68,72
05/10/2019 11:00:00 AM,60,70
05/18/2013 04:00:00 AM,2,2
05/10/2019 12:00:00 PM,65,84
05/10/2019 01:00:00 PM,74,84
05/10/2019 02:00:00 PM,82,109
05/10/2019 03:00:00 PM,116,205
05/10/2019 04:00:00 PM,158,382
05/10/2019 05:00:00 PM,195,573
05/10/2019 06:00:00 PM,128,273
05/10/2019 07:00:00 PM,87,137
05/10/2019 08:00:00 PM,55,68
04/25/2016 03:00:00 AM,0,0
04/15/2016 03:00:00 AM,0,0
05/10/2019 09:00:00 PM,48,46
05/10/2019 10:00:00 PM,20,34
05/10/2019 11:00:00 PM,17,21
05/11/2019 12:00:00 AM,13,16
05/11/2019 01:00:00 AM,5,3
06/26/2015 01:00:00 AM,6,6
02/09/2014 01:00:00 PM,8,8
05/11/2019 02:00:00 AM,7,2
04/16/2013 03:00:00 AM,0,0
05/11/2019 03:00:00 AM,3,1
02/09/2016 04:00:00 AM,3,3
05/11/2019 04:00:00 AM,2,6
05/11/2019 05:00:00 AM,11,14
04/24/2016 03:00:00 AM,0,0
05/11/2019 06:00:00 AM,12,20
05/11/2019 07:00:00 AM,32,39
05/11/2019 08:00:00 AM,69,70
05/11/2019 09:00:00 AM,108,70
05/11/2019 10:00:00 AM,104,91
05/11/2019 11:00:00 AM,113,131
05/11/2019 12:00:00 PM,108,109
05/11/2019 01:00:00 PM,126,152
05/11/2019 02:00:00 PM,142,109
05/11/2019 03:00:00 PM,126,154
05/11/2019 04:00:00 PM,107,112
05/11/2019 05:00:00 PM,75,109
05/11/2019 06:00:00 PM,82,85
05/11/2019 07:00:00 PM,56,67
05/11/2019 08:00:00 PM,46,55
05/11/2019 09:00:00 PM,27,44
05/11/2019 10:00:00 PM,19,24
05/28/2016 07:00:00 AM,12,12
05/11/2019 11:00:00 PM,11,18
05/12/2019 12:00:00 AM,5,18
05/12/2019 01:00:00 AM,3,7
05/12/2019 02:00:00 AM,2,2
05/12/2019 03:00:00 AM,2,3
05/12/2019 04:00:00 AM,1,3
05/12/2019 05:00:00 AM,3,4
04/14/2016 03:00:00 AM,0,0
05/12/2019 06:00:00 AM,8,19
05/12/2019 07:00:00 AM,17,23
05/12/2019 08:00:00 AM,35,32
05/12/2019 09:00:00 AM,37,33
05/12/2019 10:00:00 AM,57,57
05/12/2019 11:00:00 AM,50,73
05/12/2019 12:00:00 PM,62,70
05/12/2019 01:00:00 PM,65,71
05/12/2019 02:00:00 PM,85,104
05/12/2019 03:00:00 PM,81,81
05/12/2019 04:00:00 PM,93,87
05/12/2019 05:00:00 PM,82,67
05/12/2019 06:00:00 PM,53,53
05/12/2019 07:00:00 PM,43,61
05/12/2019 08:00:00 PM,27,44
05/12/2019 09:00:00 PM,16,11
05/12/2019 10:00:00 PM,15,15
05/12/2019 11:00:00 PM,7,11
05/13/2019 12:00:00 AM,1,3
10/01/2015 01:00:00 PM,55,55
05/13/2019 01:00:00 AM,0,2
05/13/2019 02:00:00 AM,0,2
05/13/2019 03:00:00 AM,2,1
05/13/2019 04:00:00 AM,6,7
05/13/2019 05:00:00 AM,29,19
05/13/2019 06:00:00 AM,99,98
05/13/2019 07:00:00 AM,235,226
05/13/2019 08:00:00 AM,341,379
05/13/2019 09:00:00 AM,132,198
05/13/2019 10:00:00 AM,69,67
05/13/2019 11:00:00 AM,46,44
05/13/2019 12:00:00 PM,35,74
05/13/2019 01:00:00 PM,43,60
05/13/2019 02:00:00 PM,51,66
05/13/2019 03:00:00 PM,72,120
05/13/2019 04:00:00 PM,99,332
05/13/2019 05:00:00 PM,199,628
05/13/2019 06:00:00 PM,135,332
05/13/2019 07:00:00 PM,76,129
05/13/2019 08:00:00 PM,47,84
04/19/2013 03:00:00 AM,0,0
05/13/2019 09:00:00 PM,43,39
05/13/2019 10:00:00 PM,5,15
05/13/2019 11:00:00 PM,4,18
05/14/2019 12:00:00 AM,5,6
05/14/2019 01:00:00 AM,3,1
05/14/2019 02:00:00 AM,1,0
02/13/2014 04:00:00 AM,1,1
05/14/2019 03:00:00 AM,1,0
05/14/2019 04:00:00 AM,7,3
05/14/2019 05:00:00 AM,20,17
05/14/2019 06:00:00 AM,85,86
05/14/2019 07:00:00 AM,201,195
05/14/2019 08:00:00 AM,227,251
05/14/2019 09:00:00 AM,90,114
05/14/2019 10:00:00 AM,32,31
05/14/2019 11:00:00 AM,24,21
05/14/2019 12:00:00 PM,30,17
05/26/2013 04:00:00 AM,2,2
05/14/2019 01:00:00 PM,20,23
05/14/2019 02:00:00 PM,20,49
05/14/2019 03:00:00 PM,37,70
05/14/2019 04:00:00 PM,81,211
05/14/2019 05:00:00 PM,136,418
05/14/2019 06:00:00 PM,97,346
05/14/2019 07:00:00 PM,48,105
05/14/2019 08:00:00 PM,30,51
04/05/2013 04:00:00 AM,1,1
05/14/2019 09:00:00 PM,24,29
05/14/2019 10:00:00 PM,11,17
05/14/2019 11:00:00 PM,7,10
05/15/2019 12:00:00 AM,0,4
04/21/2016 03:00:00 AM,0,0
05/15/2019 01:00:00 AM,1,4
05/15/2019 02:00:00 AM,5,0
05/15/2019 03:00:00 AM,3,0
05/15/2019 04:00:00 AM,9,5
05/15/2019 05:00:00 AM,25,28
05/15/2019 06:00:00 AM,83,99
05/15/2019 07:00:00 AM,229,265
05/15/2019 08:00:00 AM,291,331
05/15/2019 09:00:00 AM,135,172
05/15/2019 10:00:00 AM,54,91
05/15/2019 11:00:00 AM,47,77
05/15/2019 12:00:00 PM,56,95
05/15/2019 01:00:00 PM,55,71
05/15/2019 02:00:00 PM,54,78
05/15/2019 03:00:00 PM,59,121
05/15/2019 04:00:00 PM,105,308
05/15/2019 05:00:00 PM,143,504
05/15/2019 06:00:00 PM,106,276
08/06/2014 04:00:00 AM,7,7
05/15/2019 07:00:00 PM,46,102
05/15/2019 08:00:00 PM,18,54
05/15/2019 09:00:00 PM,14,34
05/15/2019 10:00:00 PM,11,33
05/15/2019 11:00:00 PM,7,12
05/16/2019 12:00:00 AM,4,6
05/16/2019 01:00:00 AM,0,3
05/16/2019 02:00:00 AM,1,0
05/16/2019 03:00:00 AM,1,2
05/16/2019 04:00:00 AM,6,3
05/16/2019 05:00:00 AM,32,17
05/16/2019 06:00:00 AM,61,76
05/16/2019 07:00:00 AM,219,213
05/16/2019 08:00:00 AM,241,291
05/16/2019 09:00:00 AM,128,152
05/16/2019 10:00:00 AM,55,49
05/16/2019 11:00:00 AM,29,47
05/16/2019 12:00:00 PM,29,38
05/16/2019 01:00:00 PM,33,24
05/16/2019 02:00:00 PM,25,51
05/16/2019 03:00:00 PM,37,78
05/16/2019 04:00:00 PM,79,222
05/16/2019 05:00:00 PM,125,462
05/16/2019 06:00:00 PM,97,260
05/16/2019 07:00:00 PM,50,109
05/16/2019 08:00:00 PM,35,61
05/16/2019 09:00:00 PM,23,29
05/16/2019 10:00:00 PM,8,23
05/16/2019 11:00:00 PM,4,6
05/17/2019 12:00:00 AM,1,4
05/17/2019 01:00:00 AM,1,4
05/17/2019 02:00:00 AM,0,1
05/17/2019 03:00:00 AM,0,1
05/17/2019 04:00:00 AM,3,1
05/17/2019 05:00:00 AM,26,18
05/17/2019 06:00:00 AM,96,71
05/17/2019 07:00:00 AM,375,234
05/03/2017 12:00:00 AM,3,3
05/17/2019 08:00:00 AM,413,280
05/25/2014 03:00:00 PM,49,49
05/17/2019 09:00:00 AM,149,162
05/17/2019 10:00:00 AM,52,66
05/17/2019 11:00:00 AM,41,58
05/17/2019 12:00:00 PM,38,41
04/23/2013 03:00:00 AM,0,0
05/17/2019 01:00:00 PM,42,67
05/17/2019 02:00:00 PM,42,77
05/17/2019 03:00:00 PM,71,167
05/17/2019 04:00:00 PM,135,331
05/16/2015 06:00:00 PM,48,48
05/17/2019 05:00:00 PM,176,482
05/17/2019 06:00:00 PM,104,305
05/17/2019 07:00:00 PM,71,149
05/17/2019 08:00:00 PM,39,69
05/17/2019 09:00:00 PM,30,33
05/17/2019 10:00:00 PM,16,29
05/17/2019 11:00:00 PM,21,11
05/18/2019 12:00:00 AM,13,8
05/18/2019 01:00:00 AM,4,10
05/18/2019 02:00:00 AM,1,3
05/18/2019 03:00:00 AM,2,1
05/18/2019 04:00:00 AM,2,3
05/18/2019 05:00:00 AM,10,6
05/18/2019 06:00:00 AM,18,21
05/18/2019 07:00:00 AM,38,48
05/18/2019 08:00:00 AM,52,62
05/18/2019 09:00:00 AM,93,77
05/18/2019 10:00:00 AM,101,110
04/24/2013 03:00:00 AM,0,0
05/18/2019 11:00:00 AM,115,150
05/18/2019 12:00:00 PM,123,126
05/18/2019 01:00:00 PM,150,153
05/18/2019 02:00:00 PM,146,176
05/18/2019 03:00:00 PM,139,160
05/18/2019 04:00:00 PM,186,138
05/18/2019 05:00:00 PM,116,128
05/18/2019 06:00:00 PM,85,111
11/23/2014 05:00:00 PM,29,29
05/18/2019 07:00:00 PM,61,78
05/18/2019 08:00:00 PM,43,48
05/18/2019 09:00:00 PM,31,34
05/18/2019 10:00:00 PM,18,29
05/18/2019 11:00:00 PM,12,24
05/19/2019 12:00:00 AM,10,10
05/19/2019 01:00:00 AM,19,7
04/04/2016 03:00:00 AM,0,0
05/19/2019 02:00:00 AM,3,3
05/19/2019 03:00:00 AM,0,0
05/19/2019 04:00:00 AM,0,1
05/19/2019 05:00:00 AM,2,4
05/19/2019 06:00:00 AM,4,8
05/19/2019 07:00:00 AM,26,27
05/19/2019 08:00:00 AM,32,38
05/19/2019 09:00:00 AM,47,44
05/19/2019 10:00:00 AM,45,66
07/03/2013 12:00:00 AM,10,10
05/19/2019 11:00:00 AM,71,83
05/19/2019 12:00:00 PM,79,81
05/19/2019 01:00:00 PM,88,125
05/19/2019 02:00:00 PM,103,122
05/19/2019 03:00:00 PM,105,97
05/19/2019 04:00:00 PM,108,118
06/29/2013 11:00:00 PM,21,21
05/19/2019 05:00:00 PM,90,101
05/19/2019 06:00:00 PM,48,97
05/19/2019 07:00:00 PM,49,53
05/19/2019 08:00:00 PM,35,26
05/19/2019 09:00:00 PM,24,13
05/19/2019 10:00:00 PM,9,6
05/19/2019 11:00:00 PM,7,17
05/20/2019 12:00:00 AM,4,3
05/20/2019 01:00:00 AM,3,2
05/20/2019 02:00:00 AM,0,3
05/20/2019 03:00:00 AM,2,2
05/20/2019 04:00:00 AM,6,4
05/20/2019 05:00:00 AM,26,18
05/20/2019 06:00:00 AM,74,70
05/20/2019 07:00:00 AM,178,195
05/20/2019 08:00:00 AM,262,286
05/20/2019 09:00:00 AM,99,125
05/20/2019 10:00:00 AM,46,54
05/20/2019 11:00:00 AM,20,29
05/20/2019 12:00:00 PM,26,35
05/20/2019 01:00:00 PM,28,40
05/20/2019 02:00:00 PM,34,36
05/20/2019 03:00:00 PM,55,76
05/20/2019 04:00:00 PM,61,205
05/20/2019 05:00:00 PM,119,450
05/20/2019 06:00:00 PM,73,252
05/20/2019 07:00:00 PM,21,102
05/20/2019 08:00:00 PM,20,44
05/20/2019 09:00:00 PM,12,26
05/20/2019 10:00:00 PM,13,15
05/20/2019 11:00:00 PM,4,17
05/21/2019 12:00:00 AM,2,1
05/21/2019 01:00:00 AM,4,1
05/21/2019 02:00:00 AM,3,0
05/21/2019 03:00:00 AM,1,1
05/21/2019 04:00:00 AM,6,0
05/21/2019 05:00:00 AM,24,23
05/21/2019 06:00:00 AM,74,77
05/21/2019 07:00:00 AM,215,221
05/21/2019 08:00:00 AM,300,318
05/21/2019 09:00:00 AM,123,162
05/21/2019 10:00:00 AM,49,63
05/21/2019 11:00:00 AM,47,40
05/21/2019 12:00:00 PM,49,42
05/21/2019 01:00:00 PM,40,53
05/21/2019 02:00:00 PM,40,57
05/21/2019 03:00:00 PM,53,117
05/21/2019 04:00:00 PM,98,255
05/21/2019 05:00:00 PM,175,553
05/21/2019 06:00:00 PM,127,294
05/21/2019 07:00:00 PM,76,134
05/21/2019 08:00:00 PM,47,58
05/21/2019 09:00:00 PM,27,45
05/21/2019 10:00:00 PM,22,33
05/21/2019 11:00:00 PM,10,19
05/22/2019 12:00:00 AM,0,3
05/22/2019 01:00:00 AM,3,8
05/22/2019 02:00:00 AM,4,2
05/22/2019 03:00:00 AM,1,3
05/22/2019 04:00:00 AM,11,3
12/06/2014 03:00:00 PM,43,43
05/22/2019 05:00:00 AM,26,27
05/23/2013 01:00:00 AM,5,5
05/22/2019 06:00:00 AM,104,101
05/22/2019 07:00:00 AM,265,281
05/22/2019 08:00:00 AM,355,394
05/22/2019 09:00:00 AM,147,198
05/22/2019 10:00:00 AM,68,76
